Classe;Idade;Sexo;Sobreviveu
Terceira;adulto;Feminino;Não sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Masculino;Não sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Terceira;criança;Feminino;Não sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
